review,rating,compound,label
bought big billion sale rs999 headphones working far good1 bass not much mentioned advertisedbut considering price good you feel vibrant bass bass boosted songs no amplifiable system bass every song2 comfort good users new ear headphones feel pain usage thats normal bass come true headphones stick ears tightly thats headphones read more,5,0.8885,Positive
here reviewpros1 material good2 nice sound3 design color good4 battery back also good5 for bass its good bass boosted songs youtubecons1 very tight ears take every 10 min 2 bass more3 little high priceread more,3,0.802,Positive
everything thing good connected bluetooth make voice call hearing perfect voice makes low not audible opposite caller i think mic not working wellread more,4,0.6705,Positive
ok i give detailed review boat rockers 400 i reviewing 3months pros light weight it similar carrying 100 pages notebook sound quality best level especially bass simply superbnoise cancelation top i travel local train often i sat near window seat used headphones one day i totally amazed noise cancelation i unable hear little bit sound running traindual working mode thread more,5,0.8932,Positive
sound quality superb bass lovers like given price tag one cant ask anything better reason im giving one star less using bluetooth mode microphone doesnt work mild disappointmentread more,4,0.8748,Positive
bass not good like digital i return impressive flipkart refund 2 hours money deposited bank account policy impressive flipkartread more,1,0.4738,Positive
overall good headphone great build quality starting little bit uncomfortable ears comfortable nice headphone go withread more,4,0.8952,Positive
awesome productawesome bass recommended everyone buy its bass good battery backup awesome finally sound clearread more,5,0.9169,Positive
headphone too much tight earboat think ear made real rocksbut nohuman used headphonesound quality good comfort okokbattery also okokbut price 899this good dealso booght itread more,5,0.8074,Positive
at price range product sound quality good crystal clear bass also deep products durable battery life also good shipment hd taken time approximately 9 days getting cool product mind settled thank u boat creation thank u flipkart ur good service read more,5,0.9565,Positive
i review product followingsound qualityit good sound quality great bass even maximum volume headphone starts vibrating ears vibrates but due good bass effect sweet tones supressed so fan sweet clear music product little disapointed ar fan rock jazz ang high bass music great younoise cancellationwell noise cancelation good but listner onlyread more,5,0.9896,Positive
amazing sound super bassbattery life excellent aux cables great quality excellent treble base everything good except design ears paining used 1 hour continuously otherwise great buy i got offer 799read more,4,0.9764,Positive
issue bluetooth range support upto 15 fit calling 20 fit song get voice breakmic not good callinguse music n enjoy nice sounds quality baseread more,3,0.8832,Positive
i rate product according price got price 999 price 999 ths best available bluetooth headphone tha marketi using 3 months still battery backup like 7 8 hours full volume the audio quality awesome price range descent low mids perfectly equalised highs yes perfectly fits no uncomfortablenessread more,5,0.9618,Positive
awesome product guys go believe bass awesome fab mind blowing not i would also like thank flipkart awesome deliveryread more,5,0.9652,Positive
performance good 1sound quality 2battery backup3charging time 4quality material good except little tight ears due whichcannot wear 5 mindue sold itso every one different size headbut except problem goodread more,3,0.4767,Positive
delivered day promised flipkart big ups service coming product i music producer used audio gear companies like jbl skullcandy sennheiser etc nothing matches boat the balance treble bass headphones perfect lasts 8hrs charge 2hrsstrong durable the one downside i could find comfort aftr wearing around hour ears start pain altho taking break 10read more,5,0.7096,Positive
amazing product guys just enjoying its 4 months since brought still sound quality remains superb great customer support delivers door step servicesread more,5,0.959,Positive
